"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categories/10","url","categoryName"
"Rogers Goosedown Outfitters","4.9","161","10240 State Hwy A","Bragg City","Missouri","US","https://www.rogersgoosedownoutfitters.com/","(636) 698-3526","Hunting area","Hunting club",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Rogers%20Goosedown%20Outfitters&query_place_id=ChIJlQ0W92WZeIgR0FffVx37qNM","Hunting area"
"213 Hunting Lodge","5","1","11201 Oak Donick Ln","Trumann","Arkansas","US",,"(870) 930-7799","Hunting club",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=213%20Hunting%20Lodge&query_place_id=ChIJwQaou2bJ1YcRpiW4s5icA_A","Hunting club"
"Banded Boot Duck Lodge","1","1","7326 AR-304","Pocahontas","Arkansas","US","http://bandedbootducklodge.com/","(870) 378-1726","Hunting club","Hunting area","Hunting preserve",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Banded%20Boot%20Duck%20Lodge&query_place_id=ChIJdws_QPOU1ocRglwL8MwXlwA","Hunting club"
"BuckSnort Outfitters","4.7","114","2682 AR-351","Jonesboro","Arkansas","US","https://www.bucksnortoutfitters.com/","(870) 336-0420","Gun shop",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=BuckSnort%20Outfitters&query_place_id=ChIJndX-YMUo1IcRKw0oDv_nPGA","Gun shop"
"STR Outfitters","4.8","20","547 Mossy Rock Pl","Mountain Home","Arkansas","US","http://stroutfitters.com/","(877) 246-4896","Fishing charter",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=STR%20Outfitters&query_place_id=ChIJxcbYF0PD0YcRg60NvelTZ_A","Fishing charter"
"Ivory Billed Hunting Lodge & Guide Service and Outdoor Gun Range","4.6","19","15055 US-70","Brinkley","Arkansas","US","http://www.ivorybilledlodge.com/","(770) 658-7726","Hunting club","Hunting area","Indoor lodging","Lodge","Shooting range",,,,,,,"https://www.google.com/maps/search/?api=1&query=Ivory%20Billed%20Hunting%20Lodge%20%26%20Guide%20Service%20and%20Outdoor%20Gun%20Range&query_place_id=ChIJP5HW99We1IcRB21QpqJ2aSw","Hunting club"
"Buffalo River Outfitters","4.5","598","9664 US-65","St Joe","Arkansas","US","http://www.buffaloriveroutfitters.com/","(800) 582-2244","Canoe & kayak rental service","Cabin rental agency","Souvenir store","T-shirt store",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Buffalo%20River%20Outfitters&query_place_id=ChIJe-2ThHwLzocRtOLcIEOflRg","Canoe & kayak rental service"
"Five Oaks Hunting Lodge","4.7","31","1895 AR-152","Humphrey","Arkansas","US","https://fiveoaksducklodge.com/","(870) 873-4444","Lodge","Association / Organization",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Five%20Oaks%20Hunting%20Lodge&query_place_id=ChIJryXk8zPPLIYROLJLwVY1OlQ","Lodge"
"Double H Outfitters","4.9","7","Lee Rd 152","Marvell","Arkansas","US","https://www.double-h-outfitters.com/","(870) 228-2244","Hunting club",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Double%20H%20Outfitters&query_place_id=ChIJh3VTO_i31IcRMOpx-vufwtw","Hunting club"
"The Grove Hunting Club","4.3","12","405 Celia Rd","Pine Bluff","Arkansas","US","http://thegrovehuntingclub.com/","(870) 692-3221","Hunting club",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=The%20Grove%20Hunting%20Club&query_place_id=ChIJa4gAK0IhLYYRMkLl6Z2pyZA","Hunting club"
"Buckshot Duck Lodge","4.8","15","187 Hayes Lake Ln","Gillett","Arkansas","US","https://www.buckshotducklodge.com/","(870) 548-3334","Lodge",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Buckshot%20Duck%20Lodge&query_place_id=ChIJNZj9C16WLIYRXqhl7m_kEsI","Lodge"
"Spruce River Guide Service","5","28","County Rd A","Superior","Wisconsin","US","https://www.spruceriverguideservice.com/",,"Hunting area",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Spruce%20River%20Guide%20Service&query_place_id=ChIJPUBYn_BlrlIRvECMFD0C-P0","Hunting area"
"Heavy Horn Outfitters","5","2","1911 Windy Ln","Maple","Wisconsin","US","http://www.heavyhornoutfitters.com/","(651) 246-7076","Ranch",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Heavy%20Horn%20Outfitters&query_place_id=ChIJd4zH7tLlrlIRK3UT-Jx4JFs","Ranch"
"Clam Lake Guide & Taxidermy","4.8","32","23047 Rosentreter Rd","Clam Lake","Wisconsin","US","https://clamlakeguideandtaxidermy.com/","(715) 218-8916","Taxidermist",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Clam%20Lake%20Guide%20%26%20Taxidermy&query_place_id=ChIJvw7mDEHeq1IRTniH_j0BI6c","Taxidermist"
"Northwoods Antler Lodge","4.4","12","N308 Dalen Rd","Birchwood","Wisconsin","US",,"(507) 317-2757","Hunting preserve","Hunting area","Lodge","Lodging","Ranch","Resort hotel","Retreat center",,,,,"https://www.google.com/maps/search/?api=1&query=Northwoods%20Antler%20Lodge&query_place_id=ChIJ8yiMN79erFIRBp9pqULpRyw","Hunting preserve"
"Chasin' Dream Whitetails","5","3","32761 WI-35","Danbury","Wisconsin","US","http://chasindreamwhitetails.com/","(715) 296-0730","Hunting preserve",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Chasin'%20Dream%20Whitetails&query_place_id=ChIJ2U3M0jDnrVIRK-p1Z3fVyvM","Hunting preserve"
"Big Bear Guide Service","4.7","24","6400 Co Hwy B","Iron River","Wisconsin","US","http://bigbearguideservice.com/","(715) 815-0155","Consultant",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Big%20Bear%20Guide%20Service&query_place_id=ChIJ_4zJ-ZfPrlIRzhgyKTPyF5g","Consultant"
"Flambeau Forest Outfitters","5","2","Price Lakes Rd","Phillips","Wisconsin","US","https://flambeauforestoutfitters.com/","(715) 820-3156","Fishing charter",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Flambeau%20Forest%20Outfitters&query_place_id=ChIJDdoSmuZRqlIR3-qKw6mpzMo","Fishing charter"
"IDES GUIDES",,,"N12499 Hicks Landing Rd","Fifield","Wisconsin","US","http://idesguides.com/","(715) 518-4009","Hunting club",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=IDES%20GUIDES&query_place_id=ChIJMxg08eJDqlIRWIFyi0luRj8","Hunting club"
"Flambeau River Outfitters","4.9","85","304 Miner Ave E","Ladysmith","Wisconsin","US","http://flambeau-outfitters.keeq.io/","(715) 532-0485","Sporting goods store",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Flambeau%20River%20Outfitters&query_place_id=ChIJxWktYup6q1IR-L5o3ZZeI4k","Sporting goods store"
"Buffalo County Bucks",,,"260 Round Lake Dr","Shell Lake","Wisconsin","US",,"(715) 296-8690","Hunting club",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Buffalo%20County%20Bucks&query_place_id=ChIJZ5VHjkutrVIRi3NT_ZvB8nQ","Hunting club"
"River Bluff Outdoors","5","7","N7518 Fairview Rd W","Ladysmith","Wisconsin","US","https://riverbluffoutdoors.com/","(303) 246-3495","Fishing charter","Hunting area",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=River%20Bluff%20Outdoors&query_place_id=ChIJsWaSSVohHSoRg2EcMjuYMtY","Fishing charter"
"Backwoods Black Bear","4.9","8","11259 WI-77","Hayward","Wisconsin","US",,"(715) 699-4228","Raft trip outfitter",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Backwoods%20Black%20Bear&query_place_id=ChIJ8d-OGa8QrFIR3Hxi3BgoXGI","Raft trip outfitter"
"Blackwater Outfitters","4.7","14",,,,,"https://blackwater-outfitters.com/","(248) 766-1223","Hunting club","Service establishment",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Blackwater%20Outfitters&query_place_id=ChIJ6-JmkWZ8loYRzweXj8OE_E8","Hunting club"
"Hall's Quail Preserve","4.8","14","220 Old Hwy 65","Damascus","Arkansas","US","https://www.hallsquailpreserve.com/home","(501) 514-4557","Hunting preserve",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Hall's%20Quail%20Preserve&query_place_id=ChIJh_ziRJR50ocR38jI6iSV2Qs","Hunting preserve"
"Elk Chute Lodge","5","47","8125 State Hwy NN","Gobler","Missouri","US","https://www.elkchutelodge.com/","(573) 653-3798","Lodge","Event venue","Hunting club",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Elk%20Chute%20Lodge&query_place_id=ChIJQ__YfTSmeIgRfA8wtJpnIL4","Lodge"
"Fallin Feathers Duck Club","5","2","1503 Hamil St","Pocahontas","Arkansas","US","http://www.fallinfeathersduckclub.com/","(870) 378-8050","Hunting club",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Fallin%20Feathers%20Duck%20Club&query_place_id=ChIJXXkOaYfB1ocR7z9hB2DxwLE","Hunting club"
"Dog and Hunt Supply","4.9","182","6149 Heber Springs Rd W","Quitman","Arkansas","US","https://www.dogandhunt.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness","(501) 589-3000","Hunting store","Knife store","Outdoor clothing and equipment shop","Outdoor sports store","Pet supply store","Sporting goods store",,,,,,"https://www.google.com/maps/search/?api=1&query=Dog%20and%20Hunt%20Supply&query_place_id=ChIJ9c8MhLJo0ocROdVjcbipyNI","Hunting store"
"M and D Outfitters Inc.","4.3","143","322 E Main St","Blytheville","Arkansas","US",,"(870) 763-8288","Outdoor sports store","Clothing store","Fishing store",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=M%20and%20D%20Outfitters%20Inc.&query_place_id=ChIJv2-OCsWseIgRKH-F9vn4Iyo","Outdoor sports store"
"Riffletrip Outfitters","5","29","458 Marion County 7004","Flippin","Arkansas","US","http://www.riffletripoutfitters.com/","(214) 738-2035","Fishing charter",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Riffletrip%20Outfitters&query_place_id=ChIJkc4x9Q4jzocRfPI7fdJHPIA","Fishing charter"
"Black River Flyway Hunting Club","3","1","62WH+GJ","Pocahontas","Arkansas","US","http://blackriverflyway.com/","(870) 888-3825","Sports club",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Black%20River%20Flyway%20Hunting%20Club&query_place_id=ChIJM19Xe4e_1ocROqQMihGXnSI","Sports club"
"TNT Outfitters","5","16","66176 Riverside Rd","Montrose","Colorado","US","https://www.tntoutfittingcolorado.com/","(970) 275-1520","Hunting area",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=TNT%20Outfitters&query_place_id=ChIJ64bCUm1FP4cRumppy0lSEW0","Hunting area"
"Irwin Guides","4.3","26","330 Belleview Ave","Crested Butte","Colorado","US","https://irwinguides.com/","(970) 349-5430","Outdoor activity organiser","Fishing club","Raft trip outfitter","Rock climbing",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Irwin%20Guides&query_place_id=ChIJi-Dg3FtlQIcR5pgfZ8PNy3c","Outdoor activity organiser"
"Dragonfly Anglers","4.5","47","307 Elk Ave","Crested Butte","Colorado","US","http://www.dragonflyanglers.com/","(970) 349-1228","Fishing store","Fishing charter","Outdoor clothing and equipment shop",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dragonfly%20Anglers&query_place_id=ChIJtw44zz9yQIcRluY4FamURUw","Fishing store"
"Tomahawk Outfitters","1","1","30 Tomahawk Rd","Mayhill","New Mexico","US","http://tomahawkoutfitters.com/","(575) 483-5963","Hunting club",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Tomahawk%20Outfitters&query_place_id=ChIJmawKp_Gk4YYRuYxSjUwOEXM","Hunting club"
"Grahams Guide Service","5","8","266 Eagle Creek Canyon Rd","Ruidoso","New Mexico","US","http://grahamsguideservice.com/","(575) 937-2099","Hunting area",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Grahams%20Guide%20Service&query_place_id=ChIJTxZugpDQ4YYRzjIoGDUjPzQ","Hunting area"
"K9 Country Outfitters",,,"3 Robin Hood Rd","Mayhill","New Mexico","US","https://k9countryoutfitters.com/?utm_source=organic&utm_medium=gbp-listing&utm_id=google","(940) 465-3587","Hunting area",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=K9%20Country%20Outfitters&query_place_id=ChIJEQIC2LOv4YYRiQMiiXM-i-8","Hunting area"
"Land of Enchantment Fishing & Hunting Adventures","5","185","313 Odessa St","Elephant Butte","New Mexico","US","http://www.stripersnewmexico.com/","(575) 740-4710","Fishing charter","Boat rental service","Hunting and fishing store",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Land%20of%20Enchantment%20Fishing%20%26%20Hunting%20Adventures&query_place_id=ChIJzYtd4MCD34YRM-K1AHeK4fE","Fishing charter"
"Tinnin Hunt Club","4.9","77","38 Paizalas Dr","Bosque","New Mexico","US","http://www.tinninhuntclub.com/","(505) 342-1106","Hunting club",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Tinnin%20Hunt%20Club&query_place_id=ChIJIaKCWFrpIYcRh0np5S44uEA","Hunting club"
"STC Outfitting","5","3","70 Upper Rio Penasco Rd","Cloudcroft","New Mexico","US","http://www.stcoutfitting.com/","(575) 687-4006","Store",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=STC%20Outfitting&query_place_id=ChIJ92t2dmKo4YYRz56_Ro_ztiQ","Store"
"Mescalero Big Game Hunts","4.6","63","Carrizo Cannon Rd","Mescalero","New Mexico","US","http://innofthemountaingods.com/activities/big-game-hunts/","(575) 464-9770","Entertainment","Recreation",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Mescalero%20Big%20Game%20Hunts&query_place_id=ChIJM8kYQpHN4YYRZ5i0qYU3RN0","Entertainment"
"Wapiti Ranch","4.3","6","1086 Alamo Canyon Rd","San Patricio","New Mexico","US","http://wapitiranch.com/","(575) 626-6023","Hunting area",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Wapiti%20Ranch&query_place_id=ChIJ4Ruc0Sps4oYRaFIAJRWMTds","Hunting area"
"Honey Brake Lodge","4.8","61","2297 Diversion Canal Levee Rd","Jonesville","Louisiana","US","https://honeybrake.com/?utm_source=organic&utm_medium=gbp-listing&utm_id=google","(318) 775-1007","Hunting club","Event venue","Fishing camp","Fishing charter","Hunting area","Lodge","Shooting event area","Shooting range","Skeet shooting range",,,"https://www.google.com/maps/search/?api=1&query=Honey%20Brake%20Lodge&query_place_id=ChIJBcYJ7Cl3JYYRqYmP7AvEfLA","Hunting club"
"Van Hale's Trophy Outfitters","4.6","9","70 Wildwood Trail","Datil","New Mexico","US","http://trophyoutfitters.com/","(928) 333-5290","Hunting area",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Van%20Hale's%20Trophy%20Outfitters&query_place_id=ChIJGZvi960xIYcR2-FzUX0_SeM","Hunting area"
"Hunt New Mexico - Elk Hunting Outfitter","4.3","3","70 Homestead Dr","Moriarty","New Mexico","US",,"(505) 450-5652","Sporting goods store",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Hunt%20New%20Mexico%20-%20Elk%20Hunting%20Outfitter&query_place_id=ChIJNRzB7_DFGIcR60t0P4o9jZc","Sporting goods store"
"Triple C Outfitters","4","3","4905 Sherry Ann Rd NW","Albuquerque","New Mexico","US","http://www.nmelkhunts.com/contact/","(505) 506-6704","Outdoor sports store",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Triple%20C%20Outfitters&query_place_id=ChIJj3juoYhxIocRM9a0geciL4s","Outdoor sports store"
"HI LO COUNTRY OUTFITTERS LLC","5","2","561 Camino De Higino","Los Lunas","New Mexico","US",,"(505) 859-2679","Hunting area",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=HI%20LO%20COUNTRY%20OUTFITTERS%20LLC&query_place_id=ChIJha7v6cgcIocRAfZgp-GNrH4","Hunting area"
"Valdez Ranches & Hunting","4.6","23","34 Gonzos pl","Mora","New Mexico","US",,"(505) 310-2094","Hunting area","Ranch",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Valdez%20Ranches%20%26%20Hunting&query_place_id=ChIJT7CsJFmTGYcRADrDC75VeFI","Hunting area"
"Lazy D Hounds & Hunting Service LLC","5","2","19 Fir St","Bluewater","New Mexico","US","https://www.lazydhoundhunting.com/","(575) 937-0045","Hunting area","Hunting and fishing store",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Lazy%20D%20Hounds%20%26%20Hunting%20Service%20LLC&query_place_id=ChIJv3zm6SN_I4cRUX-RUgQiXfI","Hunting area"
"Bust Em Up Outfitters LLC",,,"106Cindy CT","Willard","New Mexico","US","https://bustemupoutfitters.com/","(505) 364-6929","Hunting area",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bust%20Em%20Up%20Outfitters%20LLC&query_place_id=ChIJaeXoCKc7H4cRVK8xLfrCnko","Hunting area"
"The Santa Fe Guiding Company","5","1","75 Sibley Rd","Santa Fe","New Mexico","US","https://santafeguidingco.com/","(505) 690-2847","Outdoor activity organiser",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=The%20Santa%20Fe%20Guiding%20Company&query_place_id=ChIJt_aZbpv_GIcRM3hntfGmP04","Outdoor activity organiser"
"Buffalo Butte Ranch","5","55","33376 Buffalo Butte Rd","Gregory","South Dakota","US","http://www.buffalobutte.com/","(800) 203-6678","Lodge","Fishing charter","Hunting preserve","Shooting range",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Buffalo%20Butte%20Ranch&query_place_id=ChIJC_DprGZegYcRXcdcdEPtV20","Lodge"
"Lost Canyon Hunting",,,"10 Polar Bear Dr","Tularosa","New Mexico","US","https://lostcanyonhunting.com/","(505) 879-6881","Hunting club",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Lost%20Canyon%20Hunting&query_place_id=ChIJAXmxsnJH4IYR1a1WZ_aZTiI","Hunting club"
"Gary Webb Guide & Outfitter",,,"888 NM-35 Scenic","Silver City","New Mexico","US","http://garywebbguide.com/","(575) 536-9368","Animals",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Gary%20Webb%20Guide%20%26%20Outfitter&query_place_id=ChIJtcmNoPKu2IYRhCkEFIy3CdI","Animals"
"Platte Basin Outdoors, LLC","5","28","35494 Co Rd 55","Eaton","Colorado","US","http://www.plattebasinoutdoors.com/","(303) 718-3500","Hunting club","Outdoor activity organiser",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Platte%20Basin%20Outdoors%2C%20LLC&query_place_id=ChIJgcVRClCBtCoRwK241ARf7pI","Hunting club"
"Stillwater Outfitters LLC","4","4","3470 Hottman St","Brighton","Colorado","US",,"(303) 659-8665","Entertainment and recreation",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Stillwater%20Outfitters%20LLC&query_place_id=ChIJa8BCxPFsbIcRqakCojL9kMQ","Entertainment and recreation"
"Marsh Lake Hunting Preserve","4.9","9","5785 Hunters Rd","Victoria","Minnesota","US","https://marshlakehuntingclub.com/","(952) 443-2082","Hunting preserve",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Marsh%20Lake%20Hunting%20Preserve&query_place_id=ChIJM1UGrmYG9ocRT1XRgqG2SvE","Hunting preserve"
"Leilani Farm Sanctuary","4.8","109","260 E Kuiaha Rd","Haiku","Hawaii","US","http://www.leilanifarmsanctuary.org/","(808) 298-8544","Wildlife rescue service","Tourist attraction",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Leilani%20Farm%20Sanctuary&query_place_id=ChIJoe856u00q34RPg1zot_gAKk","Wildlife rescue service"
"Cherokee T.P. Outfitters LLC","4.7","6","313 FS Rd #250","Jasper","Colorado","US","http://cherokeetpoutfitters.com/","(785) 543-7279","Hunting area","Fishing area",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Cherokee%20T.P.%20Outfitters%20LLC&query_place_id=ChIJ-XAt47VRn4cRGd2hBJJw5B8","Hunting area"
"Yellowstone Outfitters","4.9","39","23590 Buffalo Valley Rd","Moran","Wyoming","US","https://www.yellowstoneoutfitters.com/","(800) 447-4711","Horseback riding service","Fishing charter","Hunting area",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Yellowstone%20Outfitters&query_place_id=ChIJ30swqiVyVocR6qx5MvXk_oo","Horseback riding service"
"Shoal Creek Outfitters","5","9","1825 Moose Wilson Rd","Wilson","Wyoming","US","https://shoalcreekoutfitters.com/","(307) 413-1893","Horseback riding service","Fishing charter","Hunting club",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Shoal%20Creek%20Outfitters&query_place_id=ChIJB5ThHswRU1MRzWYxULepyV0","Horseback riding service"
"Wyoming Wilderness Outfitters","5","1","1134 Rd 14","Powell","Wyoming","US",,"(307) 754-4320","Ranch",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Wyoming%20Wilderness%20Outfitters&query_place_id=ChIJ_UVioZqsTlMRmJldYqQSmz0","Ranch"
"Ishawooa Outfitters","5","4","543 Ln 1","Powell","Wyoming","US","http://ishawooaoutfitters.com/","(307) 254-2547","Outdoor activity organiser",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Ishawooa%20Outfitters&query_place_id=ChIJTz_Ip5NFSVMR3zfSYMwQzhU","Outdoor activity organiser"
